Temperatura,Umidade,Pressao
19.36350297118406,57.027184646054195,966.4265797930993
33.767857660247905,97.283339467674,1031.4574720231383
28.299848545285126,93.37454493692447,1016.51972206962
24.966462104925917,43.70537943525075,1002.3065424769119
13.900466011060914,34.85529106126158,985.8830484123503
13.899863008405067,37.05446009641987,1037.7200540813108
11.452090304204987,31.275527795608483,989.2445107422635
31.654403644373378,36.61100725291499,1031.6599439471577
25.02787529358022,77.81047413914499,993.9134908570219
27.70181444490114,34.98320539221603,987.6944429424908
10.51461235739506,52.32829412056329,996.2679785669607
34.247746304049855,89.14127176786181,980.1377874164142
30.811066020010543,31.62903550150781,1024.760938017625
15.308477766956905,87.0127937812255,1000.2720390092479
14.545624180177516,49.729834234137996,973.2212695146817
14.585112746335845,38.27153793351594,1039.957457327457
17.60605607398844,78.77160157549054,988.3891221373211
23.11891079080595,74.02599927459188,1004.3552861113989
20.798625466052894,91.4230409468937,1040.6472110964546
17.28072850495105,81.454973066272,1012.4237995913992
25.296322368059485,86.24366512693939,961.6898040708364
13.487346516301045,49.742420079991454,1043.9832123613476
17.303616213380455,42.4207680645806,1012.7708053071418
19.159046082342293,82.54303261486008,983.4905614657087
21.4017496054259,86.47843174870849,963.9272072663388
29.62939903482534,99.33535994004713,1029.4025189270296
14.991844553958995,58.88323738379985,1012.0072755928513
22.85586096034029,56.04126600549482,1003.3461091976321
24.810364221551062,84.34890725193978,1039.3892583050958
11.161260317999943,53.85624781771125,1028.859721122453
25.18862129753596,95.15301279224953,965.1674879732751
14.263103092182288,90.08889262901083,981.1722067795548
11.626289824631987,60.02958191625129,974.8489139814466
33.722138431333335,82.56097474540482,1024.3946292572678
34.14080082686398,82.81800118592776,953.3532434735779
30.209933702911528,37.218670818515285,1006.9889684871316
17.61534422933427,93.17870346756968,1026.245868574069
12.441802850159597,65.36766607135,1037.676563676175
27.105825662803923,87.85202262754191,984.2081748715907
21.003812343490033,52.40347207214282,1032.1257304672013
13.05095587111947,92.68662599473403,961.0631736955207
22.379422752781757,57.24411751139142,1034.6452291734518
10.85971302788046,30.758635603620885,962.7488662331982
32.73301005196955,93.37673834934846,989.7287290560367
16.469499540000424,36.390067375029346,1029.7295365779553
26.56305710884955,52.351954631329036,964.9917427348773
17.792776902235275,96.50433769355635,972.9251395232642
23.00170052944527,96.54250028562893,1022.2252568393067
23.66775698358199,70.14065216863003,1022.0036536546074
14.621361388138176,74.22860485188595,1014.1147632885297
34.239615694113965,61.39118653848239,1019.39484444671
29.378320584027865,50.52475401886451,1004.2724443347596
33.48747353910473,53.006518175894115,975.1799058906953
32.37068376069122,77.0762919253927,984.569599350392
24.94749947027713,82.66621706063759,968.1597716801425
33.04685587557792,85.4105330608094,1040.8450561333627
12.212312551297988,85.27326999561878,1008.339179476612
14.89957156047863,36.38442721340833,990.085141676364
11.130682222763452,64.6094213291807,996.2005803644133
18.133258269081608,34.0291132011651,1044.7283339611815
19.71693224223705,68.46702176266149,965.335140311608
16.783725794347397,60.907135096136386,1008.6229832016797
30.718437728798232,92.13929279308098,1000.5888678884467
18.918833167339734,54.5640508786455,1011.1454235434647
17.023362742184517,38.19469114993241,951.8110183820841
23.567402078956214,40.009417743698506,1037.2123908944152
13.523105624369066,83.30574422022306,1043.2118282483611
30.054924518850992,73.27526443213827,1006.5133183589209
11.86376609199427,37.07858732859532,1019.6650823876893
34.672173415012935,35.88747642804982,1042.2499381177295
29.306119232416435,79.0678392021384,1020.7238634313399
14.96789203835431,35.09341044549355,965.2539042914261
10.13805292809006,87.53020415032493,1007.6288360166814
30.386535711370854,79.43695590095473,1010.6715046382856
27.67143359619043,35.69441464493298,992.4130671302386
28.225179201024684,35.938639985963434,1023.6444235624723
29.281758667148644,99.06477049508229,1043.4367014769016
11.85111629335226,56.19895570292842,1042.5568512906775
18.961643213606813,55.944950294682364,995.0839371404132
12.896726488128243,86.89596970802518,961.3238045840756
31.577585646889837,96.30740041687011,1048.4841198962336
25.58245317068895,99.02007446760096,1033.8898086445934
18.27245062131623,82.73647296812592,962.4662681203267
11.588958757150591,56.338170987164105,1042.0841882617372
17.774558042891556,35.845050168906816,1036.9896362062127
18.12958305066868,84.40028411492057,1001.8838057126072
28.240154458451602,69.08829748150634,1009.127543574493
25.93893678388033,59.69554064728834,989.900270387013
32.18031856440817,93.44480695663151,955.4761638822031
21.805373129048732,37.7838237614306,983.5197241645901
12.989856148457543,64.48375730036014,1030.2853448598012
27.831119680574876,30.794755133719335,950.4632023004602
29.019626215422434,62.80624493958884,983.3499171691144
24.031929939237408,33.94122929772861,989.8168693590943
29.274179498864026,38.31725413876504,1003.7395602937922
22.344889909109767,38.22683727439734,1041.985561641276
23.06832073454985,75.44472114812444,984.6345994365961
20.68852545896374,82.22314154857963,984.6953201896227
10.63547816860238,70.83581355680117,1023.7501248109749
12.69728567483261,97.35207839321794,995.2217940889807
10.785729642168356,56.24094056665928,972.4604822939982
25.91026028159451,49.99984603973025,995.2439516132694
17.858899526908168,90.80193897326222,964.08570203798
22.71426727911757,45.65170869636168,967.6386986506224
32.689161848152324,97.4255777608428,999.836777273948
16.232305728721872,30.850813228287144,991.8925449504547
20.259573075890742,97.89151786953474,1041.48459010681
28.888778463576216,33.02119383654033,986.2393899116634
15.71995413729056,92.38001795886498,1008.0588350278043
11.924497745719824,66.93907763604099,1013.226428791953
17.2437863228442,99.50753572835103,951.3094456588334
14.030532181350111,35.16575953147792,1016.353737201671
33.242441308564324,68.76979990809245,967.8035966869752
30.203009489110425,97.85117749333693,1046.1070317469455
25.835093912760584,66.61684909191041,964.8662727753112
31.78651475469294,74.05790466946837,991.4624123727024
30.091801922477863,78.7024082289232,958.5349668078644
14.664251472150896,61.817874533744124,1049.6874251845948
32.313974962249446,73.92906560588443,1000.2195010331243
23.48355604789127,70.90200183461701,1009.5385017320044
30.186003879101563,93.08106073436923,956.7076477388428
32.40228249808733,33.18124662390205,1024.9960470399178
17.950086874296595,49.66742327145612,970.9905593095585
12.751298113191918,96.52880388535911,1039.8054289440713
15.698379063548542,92.31846487236413,970.5139640482007
20.677694715656408,61.895972694999905,969.0687720663667
30.45036914806233,73.40928184610758,953.6549667848095
31.518264581408587,49.41668280867928,997.2066945109999
10.173803263279767,43.16848118066329,1006.4841133262616
22.768682564439143,62.45888834579875,956.5708639428352
20.435275078719474,54.7346559618237,1027.552761669501
15.552695261768257,70.85592782956104,995.3288834748028
12.99663418334207,35.44142458754894,1002.439026932758
18.4403792850907,98.20763653663165,994.0762746938228
33.572742597812976,99.0347521135722,990.0763060875327
18.080073300518883,78.87131998138216,1005.9640331308218
22.969765543584153,67.52674564408844,965.5240245930712
27.575473972379445,51.66693314004294,968.1928130495271
19.09074005948235,86.96565137948642,1036.1785621013516
34.29455206802402,77.93118207877154,1044.6115462133632
34.06118237355278,41.38318575414239,987.3309316279752
16.294557395634104,93.76490291456898,977.0744673143554
22.431212647309636,87.57760700462183,1014.3999543239016
17.521957745419243,96.48599393043469,990.8734171098097
17.12101235943669,80.8003655871852,952.5386355660345
10.92217368386332,72.93906371550528,965.615259736619
25.23910834949742,59.27701254034332,1021.5972228847397
22.56697558072154,95.29099383478093,1015.8923941910151
11.286968781249733,90.62447226502859,952.7095992503483
16.966161605915286,33.16530690743326,972.1972161932949
32.70664714916634,31.84568821480764,973.1074796588072
15.98904726667431,56.352435681463476,1017.1892743598728
13.622371802280577,86.7387331547283,951.9710537754364
22.236319006939077,99.1093290520461,960.4108581984574
34.641261352765014,40.52918237724697,1029.9916085373188
16.05138178778751,71.58915007464947,967.8544662054334
26.803388685146963,56.66235996417151,1015.2746107851875
29.04049038321794,97.89400784702222,973.8182781046727
15.940938599809993,88.9483246194996,959.9441392759345
28.20540871529649,88.68300932977965,974.3172190999454
19.194578317981332,62.80852118564792,1022.2266931855659
25.807645764839485,59.037365163636565,1035.5696468106285
25.838242769022365,49.13849503514943,1033.021986456699
23.394367101868962,33.9462847655649,989.7183529618455
12.257244251360207,90.53056633785373,1016.8085136570646
30.88256238973095,86.90307063910544,970.4984295415821
18.019501624293397,99.98023713002914,979.3147730261013
14.662962759996356,99.76457859517338,1039.633581852112
11.019378538869098,68.88021939218392,951.3001923510736
24.772323579706047,83.82911906263573,958.5508530854468
26.93910904605706,96.13360109176996,970.7886255146027
10.414695723196404,89.47531734741881,952.653220387382
22.802326457482025,47.31436712202384,968.1435435089797
15.662394379948449,61.53808947170654,1008.3041560969692
26.129319760236246,39.04115906060465,992.1424550592498
14.359160725124786,96.78357190811056,1039.2671711076975
27.273443452561647,72.4322244115616,1031.7443561738442
19.668383657513434,46.00499638524239,984.1817351697875
33.418249718418366,77.01904790840997,975.9423433431292
13.438023603649832,73.26897683205272,987.9692408167267
18.52665877625646,55.071390262298834,1009.0294942514807
12.836838031014727,37.94903145397403,976.8063640822876
33.11734045696407,77.01012369149598,1012.4148907849134
31.933483834524527,66.42153906326553,990.9411652191241
16.44854069287889,84.06228742149474,1005.204718085198
26.499601150854478,66.41144507783955,993.6126529135316
30.430555005030396,89.65270502229781,979.4465759541918
23.880020289986557,68.633478714214,1044.8453306962156
23.24126445890016,69.26565800747704,1026.3605794159762
16.046307272511292,91.36575218608415,964.0113175766453
12.32756919514748,58.243800634867796,1036.8467975897913
32.43039394883317,39.38106599154485,998.7431198249513
32.51045142908326,32.014787341933726,1039.455222689409
25.827536431831696,82.85960789715332,1029.9855255947316
18.475744776217518,73.42166859474253,992.5213504469233
18.73023936531652,79.28558376694565,952.2469308320117
28.148891971755983,44.90749130562375,976.8677359384947
32.42775649881443,39.54600329107389,1004.1634214660867
32.177160606627936,31.018126596751735,1013.3478219826147
29.496888646440595,54.54112911646179,975.7887685433202
26.050791153857194,71.29423807982431,963.9356074072824
12.10349912487622,57.45708315698126,1033.4930236799298
14.040717852365344,60.62324454166104,1048.4402180703553
32.463854713176985,93.29110861456239,1002.5690182302686
25.160726491489747,54.37788269163103,967.1679285848304
10.229926290415742,65.97926424118675,977.2307326519369
12.536788571650803,84.85571089188002,951.8390676547467
26.587544227701397,57.75799476248891,1041.4298806560498
10.126539596155467,73.54606901595115,961.7751082890142
14.020201285437466,90.36545961227216,1007.6516475514254
23.718344734164653,96.46644365603495,977.4055220687206
27.29737994231733,40.295143665032654,1005.4178002515794
26.299031487565014,94.86113376130461,1015.1420388351864
15.606732736513994,64.44814051556767,1032.9741803707202
27.8044805336884,48.07710718092709,970.6421271760603
15.931227187420003,62.13950293667829,951.099582865848
18.134992453981695,98.6022802699834,963.6885630068807
28.662285127950604,64.48326657950088,1040.0018641848105
26.240822476180366,53.012612720125574,1037.3890077562514
31.23058526235445,74.3380598021708,1009.7413102170308
26.440322307508584,46.810193314473516,1010.0516860433653
24.20771508338679,35.310432967606474,1016.5036674546255
12.341869195702312,39.02158053374545,967.537127862345
19.19289507648584,38.96320872704407,1041.441194592496
16.630059192043134,40.633188545860605,991.8770524892074
16.09974108447709,39.71790208545871,988.3138528249498
34.325263868811135,74.86123213622503,1001.8917705282838
19.82744311666901,42.731605907940136,954.6965966775055
32.30116387942783,54.19670983267042,966.6283368756079
25.778465649931572,92.77518869342083,1023.803361642637
29.87028258854121,63.177314818401065,958.2798667925126
22.5659273276298,76.72904169647191,1010.3152109466388
24.422597115658977,42.06239098411409,974.5349109681321
22.312942345471598,43.46023131660695,988.9295614041977
14.881074694951113,32.86080313865352,978.86937367707
28.06130288153763,41.82545441505152,985.5672716464949
17.019309061021396,49.501323732237104,1021.9045905184246
10.607899160786346,42.39073389937228,979.7121715623175
26.136807397679195,36.20917736299389,1006.6404640296897
14.427766985176223,38.44451097704206,997.6050402199099
33.51146460882286,62.254513762290806,1016.3671165362648
33.84821442506468,44.44336028840547,1043.6829739324758
32.871609755511216,55.498890273365284,1023.257209721025
19.25396750638611,65.23920895983998,971.4940378590757
10.386415413221686,78.32763800405557,953.1183135061285
33.20796406469313,32.751849788876925,976.2264044299825
20.704603707932858,85.95872792363298,1009.5077930700255
34.16637047609174,73.95302726436354,955.142581348425
34.09049942723132,35.72313223642104,999.6366247201237
31.325236386684,91.15050368747441,1009.6842848916889
17.36122230173964,94.46106803722692,983.4243890816961
19.62744321504813,34.275457189840466,1027.0912203745822
31.278416787921422,49.38143537030426,960.6598253133772
17.923050128906944,86.4340895855143,957.5137781735809
14.237318667152312,82.37817832685609,1022.8188756203604
23.920031561458753,42.91647135494641,999.5491316206198
33.40386935401952,44.65445263356972,1018.8402396427737
27.400744916874324,55.93304719539674,993.4827338603747
24.251529252234125,63.916608963371495,974.6402033239107
12.429412344269213,73.27783400712072,1031.9102317674199
25.375180667479242,55.82395476988407,1029.941587896898
34.75134625260658,62.37743012932035,1019.4696470854427
13.5021003809131,82.32296566936296,977.2145137229962
22.958241309093417,32.56782420234185,1009.0230666869087
31.934326798198885,47.67058610408145,986.0973896940027
28.51921544385511,79.93447101191867,959.1582073326634
27.4253935248817,92.66447863810396,1041.7313575462242
27.56210209967773,65.81742094809663,963.6818630918962
18.98727878049388,67.24794396857209,1045.0237353820803
17.339796106612333,37.502040793784325,994.6005772957956
30.23402888696284,61.318865677641824,968.5132928838619
30.25283486697952,67.28320865185162,1004.1900947378358
31.676807964502594,46.97293525443108,1037.2945835876408
32.83101381391178,48.84702616645667,1023.2224886409562
22.783559971523445,56.409891417323585,1030.656114786145
22.53790736717999,31.404983844440846,1015.8783366710718
29.95737947416938,52.54554159082248,1019.2276564517853
26.24909826944413,44.801360489758125,1034.919565156532
27.549171931442583,52.924814652454025,974.9668008859186
29.894816735902527,38.38334922734759,998.942496364314
32.250133545439155,92.33690965179264,972.1209441819602
18.449878921288395,71.5514717487834,1048.7668007996647
19.389573815998602,77.53716234011426,1044.4059339686614
12.349548496021725,85.24198670251369,953.9426811368506
24.45700352490435,64.89095392503401,1020.5575172515688
10.898556844918552,36.084420166119656,1042.5248317415667
21.639950453311506,67.59745792729834,968.0575345127334
23.566115867689415,71.07887826146154,1006.794523055263
17.163531303207108,82.1807631929031,1041.5488297588042
24.770831514225268,60.21616823607756,953.3945978585799
10.762506248476235,38.93062119568946,1019.742026724684
10.933704718730361,49.864313405910714,979.7349007372551
30.565014016491457,55.41576074790446,1042.439619537653
19.00476603528157,75.2142068932121,1047.1058245165368
13.17651281629712,69.95448132682384,1044.4266489113434
23.05608150137011,54.92677081284924,997.4214216657464
29.249838827465272,99.05606741550858,1036.2042650989313
15.39552568742108,72.4042373549821,1034.454939853507
25.57226189547501,46.60587542151961,981.9100473243255
12.1336866248442,37.12477308342826,1032.8915474150676
11.292043029215193,40.70013974290324,953.7007634715493
23.283865789203702,47.21704098691557,1009.6269878482053
23.515878040252662,41.2476961281689,973.0008837287703
25.935747537455164,43.0596916835914,962.0566885777279
28.15228334306654,49.956661808569294,957.6953201629209
34.396301986563365,42.13615167063284,1019.628877587814
22.907508707529885,92.77357972384976,983.9874963768066
18.073911823531148,35.61636219631495,1022.4766771528762
29.879654869217593,66.71579726991783,956.5356340798942
16.770806281551856,58.72777788927631,981.529033783061
20.9742855176409,98.76650318360245,1003.9491292375337
11.96140953355665,37.842723151763664,1029.0723164838964
10.633768585386438,57.84989193320192,981.875250293207
34.06621036694813,97.86293032927583,1012.589137643701
30.899503012805145,90.58549881257862,1038.5977748236187
27.399355152342448,87.19504496644959,1011.5863188182304
20.223823610356746,48.05319789314579,973.2959474753634
14.332358001771144,41.96213111730461,952.4400781556539
13.91092606677715,76.80502539471017,1037.009887390093
16.256072454114882,95.05631923893101,952.1269410850388
23.730666617653014,68.97340251097509,1037.47016726842
27.86489806750156,70.01288826289299,1002.8937134027212
26.504934417943282,49.59853655621989,1043.9067698512897
16.99834742364857,83.86450532343558,1029.8783235773665
33.87163201657985,43.093062399026635,1049.7934110533338
28.447422917394213,52.657546548297056,985.071181545171
23.858851312785017,59.780550703149174,1026.7188288931127
25.293018655858805,65.53272650791186,990.1930913609242
20.490001560694747,46.968681269055615,997.9875620303909
16.193274737528938,38.03857773174425,1012.750546321837
18.89931696628154,72.74340297091427,1037.367711418634
28.946152761609227,50.2041387268179,1048.4083469199295
10.359837215743896,70.68667549958286,1026.8273413864517
12.901816012672906,40.80539006919416,991.7766782167333
11.150066050543819,63.67980712983722,992.135700227707
11.018220057974254,67.281260278611,1023.7582301588891
31.38651460027518,33.62764757756988,973.8777145768303
27.59144648450059,53.56229947357444,961.0474113131395
21.85434572718313,39.409027385728194,985.4622157640777
12.445854016275037,34.43624793309374,978.7238991654082
22.29039687792081,99.29721626729616,979.630812045599
21.836794269514144,52.56476914823061,973.360775104991
14.33004674775038,86.69121120982444,954.2093189636362
20.846291230949326,47.82484583346347,951.7873934733414
19.962618359934336,77.70519055567505,1048.7722389736032
25.39625245130541,83.21595019227806,992.7773133735863
25.877341271691094,71.6947118425491,988.4326647159681
11.132600244301113,63.010333198511084,1017.964728269307
19.36531536566178,58.8288639903088,971.8253887865064
25.646497892855912,54.42077865800967,1044.9961183950224
22.578406464502194,95.06704009734781,1028.6345014415551
31.412246029708058,88.14335854514104,958.941100231226
26.467340790473624,97.55188374665588,991.7580775784928
14.073360677035742,38.70080564398813,1037.9118307562164
11.764218685010746,81.1607232642551,1044.473202229141
26.06048195515789,95.68383197747265,996.7401511249869
10.662782763540545,42.68631463159621,1011.3411389210708
24.64438953183658,34.654738715674426,966.7033946092075
33.50575603562394,81.87844545030413,1049.1168626136975
24.386854446896976,70.21311792259382,973.1671701383443
19.70424815516305,88.92801437307904,1044.2731774135125
26.08220546105883,39.78406636384027,1014.9646648992368
21.456322262287916,85.66871183019231,1010.7736794878859
23.640419732898373,44.11391240334211,1001.2688511016509
33.53662021941313,41.455916000599316,973.0669811717759
